ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000129003	VPS13C	15	62144588	62352672	-1	protein_coding	54832	VPS13C	1.8552278256612e-37	0.48370501	0	0	2	1.7374e-55	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_LCL:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach	+	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.3e-14	rs4502156;rs6494310	34
ENSG00000198535	C2CD4A	15	62359176	62363116	1	protein_coding	145741	C2CD4A	0.0888058026911242	-0.027776448	0	0	2	2.58005e-17	2.14e-16	eQTLcatalogue/Alasoo_2018_ge_macrophage_Salmonella:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:DICE/T_CD4_naive_activated:GTEx/v8/Lung	+	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.3e-14	rs4502156;rs6494310	34
ENSG00000205502	C2CD4B	15	62455734	62457482	-1	protein_coding	388125	C2CD4B	0.496545386662587	-0.048802247	0	0	2	5.14993e-11	2.57496e-07	eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg_Salmonella:eQTLcatalogue/Alasoo_2018_ge_macrophage_Salmonella:eQTLcatalogue/Nedelec_2016_ge_macrophage_Listeria:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848	+	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.3e-14	rs4502156;rs6494310	34
ENSG00000171914	TLN2	15	62682725	63136830	1	protein_coding	83660	TLN2	0.999853230773704	0.357665171	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.3e-14	rs4502156	34
ENSG00000259458	RP11-625H11.1	15	62929371	62937490	-1	protein_coding	197003	MGC15885	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.3e-14	rs4502156:rs6494310	34
ENSG00000140416	TPM1	15	63334831	63364114	1	protein_coding	7168	TPM1	0.79947002234679	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	3.3e-14	rs4502156	34
ENSG00000103642	LACTB	15	63413999	63434260	1	protein_coding	114294	LACTB	0.00265961207919234	-0.068161516	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:Trophoblast-like_Cell:hESC	3.3e-14	rs4502156	34
ENSG00000166128	RAB8B	15	63481668	63559981	1	protein_coding	51762	RAB8B	0.0495152480226271	-1.028939508	0	0	0	NA	NA	NA	NA	Yes	Trophoblast-like_Cell	3.3e-14	rs4502156	34
ENSG00000138613	APH1B	15	63568217	63601325	1	protein_coding	83464	APH1B	0.000234972220416475	-0.254437905	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	3.3e-14	rs4502156	34
ENSG00000179335	CLK3	15	74890841	74932057	1	protein_coding	1198	CLK3	0.928146533223461	-0.844214071	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	7e-06	rs7178572	35
ENSG00000169371	SNUPN	15	75890424	75918810	-1	protein_coding	10073	SNUPN	2.17760843039441e-10	-0.138792663	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	7e-06	rs7178572	35
ENSG00000140367	UBE2Q2	15	76135622	76193419	1	protein_coding	92912	UBE2Q2	0.00105603997354618	0.384762418	0	0	0	NA	NA	NA	NA	Yes	IMR90	7e-06	rs7178572	35
ENSG00000140374	ETFA	15	76507696	76603813	-1	protein_coding	2108	ETFA	0.0129272726537226	-0.104718017	0	0	5	1.2964e-34	0	eQTLGen_cis_eQTLs:xQTLServer_eQTLs	+	No	NA	1e-05	rs7178572;rs2278890;rs6485795	24:35
ENSG00000159556	ISL2	15	76629065	76634817	1	protein_coding	64843	ISL2	0.329330132128272	-0.901159128	0	0	4	4.9305e-08	9.33995e-30	eQTLGen_cis_eQTLs:GTEx/v8/Whole_Blood	+	No	NA	1e-05	rs7178572	35
ENSG00000140386	SCAPER	15	76640526	77197785	-1	protein_coding	49855	SCAPER	0.0392828983920439	0.499724235	0	0	4	1.6283e-21	0	eQTLGen_cis_eQTLs	+	No	NA	1e-05	rs7178572	35
ENSG00000117906	RCN2	15	77223960	77242601	1	protein_coding	5955	RCN2	0.449457626519201	-0.078480128	0	0	4	7.5955e-11	0	eQTLGen_cis_eQTLs	-	Yes	Mesenchymal_Stem_Cell	7e-06	rs7178572	35
ENSG00000140368	PSTPIP1	15	77285700	77329673	1	protein_coding	9051	PSTPIP1	0.000726150105344361	-0.797914466	0	0	5	9.1749e-51	0	eQTLcatalogue/HipSci_ge_iPSC:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Testis	+	Yes	IMR90:hESC	7e-06	rs7178572	35
ENSG00000140391	TSPAN3	15	77336359	77376326	-1	protein_coding	10099	TSPAN3	0.284424065158703	-1.15339426	0	0	5	3.27170000000001e-310	0	EyeGEx:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:DICE/T_CD4_naive_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	+	Yes	Aorta:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7e-06	rs7178572	35
ENSG00000173517	PEAK1	15	77400471	77712486	-1	protein_coding	79834	PEAK1	0.760544632953527	NA	4	18.08	5	1.2092e-25	0	eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg_Salmonella:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/GENCORD_ge_T-cell:eQTLcatalogue/HipSci_ge_iPSC:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:PsychENCODE_eQTLs:DICE/T_CD4_naive_activated:DICE/T_CD8_naive_activated:DICE/T_CD4_TH1_17:DICE/T_CD4_memory_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis	+	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7e-06	rs7178572	35
ENSG00000140382	HMG20A	15	77712754	77777949	1	protein_coding	10363	HMG20A	0.932476251384682	-0.888999015	1	17.74	5	7.1326e-47	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis	+	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7e-06	rs7178572	35
ENSG00000169783	LINGO1	15	77905369	78113242	-1	protein_coding	84894	LINGO1	0.952116231457105	0.269257827	0	0	4	5.56866e-08	3.51575e-13	GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	Mesenchymal_Stem_Cell:Mesendoderm	7e-06	rs7178572	35
ENSG00000167202	TBC1D2B	15	78276378	78370066	-1	protein_coding	23102	TBC1D2B	6.50996889622544e-05	-0.109963236	0	0	5	7.3206e-10	6.58501251152377e-06	eQTLGen_cis_eQTLs	-	No	NA	7e-06	rs7178572	35
ENSG00000140395	WDR61	15	78570177	78592136	-1	protein_coding	80349	WDR61	0.0897745791618097	-0.301818815	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.6e-05	rs7178572	35
ENSG00000205148	AC016251.1	15	96831280	96831660	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	0.00013	rs6598541	36
ENSG00000185551	NR2F2	15	96869167	96883492	1	protein_coding	7026	NR2F2	0.916704230117823	-1.83971077	0	0	0	NA	NA	NA	NA	Yes	IMR90	0.00013	rs6598541	36
ENSG00000185087	FAM169B	15	98980391	99057611	-1	protein_coding	283777	FAM169B	0.00135689866124102	0.228154097	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	0.00013	rs6598541	36
ENSG00000140443	IGF1R	15	99192200	99507759	1	protein_coding	3480	IGF1R	0.552974259646112	0.346634061	4	17.46	4	1.20437e-08	8.53473e-06	eQTLGen_cis_eQTLs:GTEx/v8/Heart_Left_Ventricle	+	Yes	Adult_Cortex:Aorta:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.4e-05	rs6598541	36
ENSG00000183571	PGPEP1L	15	99511459	99551024	-1	protein_coding	145814	PGPEP1L	6.97508611499858e-06	0.706174108	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	0.00013	rs6598541	36
ENSG00000182253	SYNM	15	99638420	99675798	1	protein_coding	23336	SYNM	2.32891148971373e-12	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	7.4e-05	rs6598541	36
ENSG00000103852	TTC23	15	99676528	99791428	-1	protein_coding	64927	TTC23	4.35102174486449e-16	0.391638011	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.4e-05	rs6598541	36
ENSG00000168904	LRRC28	15	99791567	99930934	1	protein_coding	123355	LRRC28	8.59828754914425e-05	3.985577306	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.4e-05	rs6598541	36
ENSG00000268730	AC022819.2	15	99859300	99859828	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	0.00013	rs6598541	36
ENSG00000183060	LYSMD4	15	100255902	100273766	-1	protein_coding	145748	LYSMD4	1.73218412498145e-05	0.222495637	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	7.4e-05	rs6598541	36
ENSG00000214397	DKFZP779J2370	15	100255908	100258029	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	7.4e-05	rs6598541	36
ENSG00000140471	LINS	15	101099574	101143435	-1	protein_coding	55180	LINS	3.2552399684157e-05	5.217056795	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	0.00013	rs6598541	36
ENSG00000183475	ASB7	15	101142739	101191910	1	protein_coding	140460	ASB7	0.993244100438513	-1.807679487	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	0.00013	rs6598541	36
ENSG00000131873	CHSY1	15	101715928	101792137	-1	protein_coding	22856	CHSY1	0.913667234012375	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	0.00013	rs6598541	36
ENSG00000131871	VIMP	15	101811022	101817705	-1	protein_coding	55829	VIMP	4.99881344822127e-11	0.485609857	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	0.00013	rs6598541	36
ENSG00000131876	SNRPA1	15	101821715	101835487	-1	protein_coding	6627	SNRPA1	0.969077644208195	-0.181362168	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	0.00013	rs6598541	36
ENSG00000166501	PRKCB	16	23847322	24231932	1	protein_coding	5579	PRKCB	0.999908070013039	2.009118153	0	0	2	1.2173e-06	0.00968500235072873	eQTLGen_trans_eQTLs	+	No	NA	3.8e-18	rs174576	26
ENSG00000067955	CBFB	16	67063019	67134961	1	protein_coding	865	CBFB	0.905733874306119	-0.438035732	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	7.6e-05	rs8044995	37
ENSG00000125149	C16orf70	16	67143861	67182442	1	protein_coding	80262	C16orf70	0.80354551663145	-1.089740884	0	0	1	1.0677e-07	0.000357860371672526	eQTLGen_cis_eQTLs	+	No	NA	2.3e-05	rs8044995	37
ENSG00000237172	B3GNT9	16	67182008	67185117	-1	protein_coding	84752	B3GNT9	0.0228246541729955	-1.137005639	0	0	6	1.9822e-07	0.000655021834061135	eQTLGen_cis_eQTLs	-	No	NA	3.8e-05	rs8044995	37
ENSG00000102871	TRADD	16	67188083	67194201	-1	protein_coding	8717	TRADD	0.680264799376384	-0.261368542	0	0	8	2.7503e-57	0	eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_naive:eQTLGen_cis_eQTLs	-	No	NA	1.4e-06	rs8044995	37
ENSG00000196123	KIAA0895L	16	67209505	67217943	-1	protein_coding	653319	KIAA0895L	0.0184330576803288	-1.97737556	0	0	1	0.000192444	0.0147881	GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	No	NA	1.4e-06	rs8044995	37
ENSG00000179044	EXOC3L1	16	67218269	67224107	-1	protein_coding	283849	EXOC3L1	7.64087796717592e-10	-0.240288776	0	0	1	0.000459549	0.0106685	GTEx/v8/Thyroid	-	No	NA	4.5e-05	rs8044995	37
ENSG00000205250	E2F4	16	67226072	67232821	1	protein_coding	1874	E2F4	0.320999401239657	-0.200001611	0	0	1	1.3305e-07	0.000438623973933204	eQTLGen_cis_eQTLs	+	No	NA	2.3e-05	rs8044995	37
ENSG00000102890	ELMO3	16	67233014	67237932	1	protein_coding	79767	ELMO3	1.20206324348469e-07	0.447820167	0	0	8	1.1706e-14	0	eQTLcatalogue/Lepik_2017_ge_blood:eQTLGen_cis_eQTLs:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Cells_Cultured_fibroblasts	-	No	NA	1.4e-06	rs8044995	37
ENSG00000135723	FHOD1	16	67263290	67281561	-1	protein_coding	29109	FHOD1	9.46042582987411e-11	0.241354779	0	0	5	2.085e-08	0.000108487555839183	eQTLGen_cis_eQTLs	-	No	NA	3.8e-05	rs8044995	37
ENSG00000135740	SLC9A5	16	67271586	67306093	1	protein_coding	6553	SLC9A5	NA	-0.390770302	0	0	1	0.000212432	0.00755918	GTEx/v8/Adipose_Subcutaneous	-	Yes	Fetal_Cortex	3.8e-05	rs8044995	37
ENSG00000168676	KCTD19	16	67323331	67360666	-1	protein_coding	146212	KCTD19	3.3389213065673e-08	NA	0	0	6	8.69508e-08	1.91991e-08	GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:hESC	3.8e-05	rs8044995	37
ENSG00000159708	LRRC36	16	67360701	67419106	1	protein_coding	55282	LRRC36	3.63105528140864e-10	NA	0	0	8	7.15625e-13	1.69496e-29	eQTLcatalogue/TwinsUK_ge_fat:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Thyroid	-	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000159713	TPPP3	16	67423712	67427438	-1	protein_coding	51673	TPPP3	0.311517277242007	0.021675506	0	0	2	1.34808e-08	2.45874667312413e-06	PsychENCODE_eQTLs:eQTLGen_cis_eQTLs	-	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.9e-05	rs8044995	37
ENSG00000159714	ZDHHC1	16	67428322	67450736	-1	protein_coding	29800	ZDHHC1	5.10929019814853e-06	NA	0	0	8	1.5604e-20	0	eQTLGen_cis_eQTLs:GTEx/v8/Lung:GTEx/v8/Thyroid	-	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000176387	HSD11B2	16	67464555	67471456	1	protein_coding	3291	HSD11B2	0.244955464937436	NA	0	0	5	5.09938e-05	9.5737e-18	GTEx/v8/Thyroid	-	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	3.8e-05	rs8044995	37
ENSG00000159720	ATP6V0D1	16	67471917	67515140	-1	protein_coding	9114	ATP6V0D1	0.988131750847399	-0.042507237	0	0	9	3.139e-125	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:eQTLcatalogue/TwinsUK_ge_blood:eQTLGen_cis_eQTLs:CMC_SVA_cis:GTEx/v8/Whole_Blood:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Spleen:GTEx/v8/Testis	+	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.4e-06	rs8044995	37
ENSG00000159723	AGRP	16	67516474	67517716	-1	protein_coding	181	AGRP	0.0903872520171276	-0.228652236	0	0	6	5.97992e-07	0.00298996	eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/Fairfax_2014_LPS2	+	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.9e-05	rs8044995	37
ENSG00000039523	FAM65A	16	67552321	67580691	1	protein_coding	79567	FAM65A	0.895578365834564	-0.435666974	0	0	9	7.0004e-48	0	eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLGen_cis_eQTLs	+	Yes	EP_correlation_cell_type_oneway:Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	1.4e-06	rs8044995	37
ENSG00000102974	CTCF	16	67596310	67673086	1	protein_coding	10664	CTCF	0.997924957852537	-0.536092574	0	0	2	0.00049479	1.06907e-07	GTEx/v8/Nerve_Tibial	-	Yes	Adult_Cortex:Fetal_Cortex:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.8e-05	rs8044995	37
ENSG00000159753	RLTPR	16	67678822	67691472	1	protein_coding	146206	RLTPR	0.0223533069911047	NA	0	0	9	3.82966e-17	0	eQTLcatalogue/GENCORD_ge_LCL:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Nerve_Tibial	+	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell	1.4e-06	rs8044995	37
ENSG00000102977	ACD	16	67691415	67694713	-1	protein_coding	65057	ACD	5.77980161685066e-07	NA	0	0	9	2.0016e-58	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous	+	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000102981	PARD6A	16	67694849	67696681	1	protein_coding	50855	PARD6A	0.854734700838115	NA	0	0	9	3.318e-25	0	eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/Fairfax_2014_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Pancreas:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Thyroid	+	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000124074	ENKD1	16	67696848	67701168	-1	protein_coding	84080	ENKD1	2.15383278184853e-05	NA	0	0	6	1.38708e-17	0	BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum	-	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.8e-05	rs8044995	37
ENSG00000159761	C16orf86	16	67700719	67702661	1	protein_coding	388284	C16orf86	0.652428951452165	NA	0	0	9	6.6088e-67	0	eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000141098	GFOD2	16	67708434	67753324	-1	protein_coding	81577	GFOD2	0.0605374338437669	-0.955753302	0	0	9	9.5895e-32	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLcatalogue/TwinsUK_ge_LCL:PsychENCODE_eQTLs:DICE/Monocyte_classical:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Cortex:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000141084	RANBP10	16	67757005	67840555	-1	protein_coding	57610	RANBP10	0.951824229348564	-2.159196803	0	0	8	1.35246e-09	3.34608e-24	eQTLcatalogue/BrainSeq_ge_brain:PsychENCODE_eQTLs:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Thyroid	+	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000102904	TSNAXIP1	16	67840668	67866051	1	protein_coding	55815	TSNAXIP1	9.27238409136455e-18	-0.329502309	0	0	9	1.5636e-18	0	EyeGEx:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000102901	CENPT	16	67862060	67881714	-1	protein_coding	80152	CENPT	0.0553623518797919	-0.678945996	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Dorsolateral_Prefrontal_Cortex:Hippocampus:Left_Ventricle:Liver:Lung:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	3.8e-05	rs8044995	37
ENSG00000168286	THAP11	16	67876213	67878097	1	protein_coding	57215	THAP11	0.465632985581296	NA	0	0	3	0.000134926	0.0241992	GTEx/v8/Artery_Aorta	+	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.8e-05	rs8044995	37
