GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,SYMBOL,P2,FDR P,FDR significant P,Bonferroni P,Bonferroni significant P,FDR P2,FDR significant P2,Bonferroni P2,Bonferroni significant P2
ENSG00000171241,16,46614466,46655538,10,4,151188,0.54601,0.29253,SHCBP1,0.8617446544283704,0.8167241084558824,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000100364,22,45586219,45636650,69,11,151188,0.54593,0.29256,KIAA0930,0.2146448326493834,0.8167241084558824,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000197901,11,62703857,62752455,41,4,151188,0.54588,0.29257,SLC22A6,0.2929049957909113,0.8167241084558824,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000168306,3,58490863,58523046,27,8,151188,0.54584,0.29259,ACOX2,0.3423292069892533,0.8167241084558824,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000103342,16,11961985,12009939,50,6,151188,0.5452600000000001,0.29279,GSPT1,0.1524255463204508,0.8170185668350942,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000161574,17,34310692,34328660,20,5,151188,0.54514,0.29283000000000003,CCL15-CCL14,0.4578614599076696,0.8170185668350942,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000213494,17,34310327,34329100,20,5,151188,0.54514,0.29283000000000003,CCL14,0.5278641838800121,0.8170185668350942,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000111291,12,13093709,13105081,17,5,151188,0.54492,0.2929,GPRC5D,0.94131477264771,0.8170887630128597,No,1.0,No,0.9984576169127564,No,1.0,No
ENSG00000115380,2,56093102,56151274,52,12,151188,0.54474,0.29297,EFEMP1,0.3740819361054009,0.8171589377009032,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000164889,7,150754297,150773614,8,3,151188,0.5444100000000001,0.29308,SLC4A2,0.7795428771925141,0.8171606700321248,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000164182,5,60240956,60448853,390,13,151188,0.54438,0.29309,NDUFAF2,0.004777943462858425,0.8171606700321248,No,1.0,No,0.9091684984411295,No,1.0,No
ENSG00000071909,2,171034655,171511681,790,91,151188,0.54423,0.29314,MYO3B,0.5551495444373012,0.8171606700321248,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000087116,5,178537852,178772431,349,63,151188,0.5442,0.29315,ADAMTS2,0.8607140644070025,0.8171606700321248,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000214643,6,49913814,49917157,7,2,151188,0.54382,0.29328000000000004,DEFB133,0.7853399775947192,0.8171758990825688,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000156973,2,232597135,232650982,81,4,151188,0.5438,0.29329,PDE6D,0.8083108716281522,0.8171758990825688,No,1.0,No,0.99657883217486,No,1.0,No
ENSG00000166507,10,75561669,75571589,7,2,151188,0.54379,0.29329,NDST2,0.8028575800334475,0.8171758990825688,No,1.0,No,0.99657883217486,No,1.0,No
ENSG00000133731,8,82570196,82598928,46,8,151188,0.54364,0.29335,IMPA1,0.6530340298100262,0.8172181164959487,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000134248,1,110943871,110950564,12,3,151188,0.5431199999999999,0.29352,LAMTOR5,0.7769973882654274,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000165953,14,94953611,94984181,60,14,151188,0.5431,0.29353,SERPINA12,0.5784169213600988,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000111907,6,125440195,125585553,210,20,151188,0.54292,0.29359,TPD52L1,0.5608120325037528,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000075975,3,12598513,12625212,33,4,151188,0.54227,0.29382,MKRN2,0.2493408765224145,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000100490,14,50796310,50883179,114,10,151188,0.5422100000000001,0.29384,CDKL1,0.009325517641222471,0.8172382633645424,No,1.0,No,0.9435528843682963,No,1.0,No
ENSG00000101695,18,29598335,29653176,31,5,151188,0.54197,0.29392,RNF125,0.11976292522624345,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000051596,5,175344876,175461683,2,1,151188,0.54197,0.29392,THOC3,0.2645796922868341,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000140548,15,90544624,90625438,80,10,151188,0.5416300000000001,0.29404,ZNF710,0.15728902174697346,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000097096,1,85622556,85666729,68,6,151188,0.54132,0.29414,SYDE2,0.4426702310568977,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000108759,17,39616063,39623681,22,4,151188,0.54122,0.29418,KRT32,0.8518509903412735,0.8172382633645424,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000146066,5,175815748,175816772,3,1,151188,0.541,0.29425,HIGD2A,0.324078281882625,0.8172382633645424,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000101443,20,44098346,44110172,7,2,151188,0.54093,0.29428000000000004,WFDC2,0.12462968106987005,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000163719,3,9691117,9744077,34,5,151188,0.54088,0.2943,MTMR14,0.9254823023738992,0.8172382633645424,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000196118,16,30768744,30774031,2,1,151188,0.54079,0.29433000000000004,C16orf93,0.7915235087247787,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000109846,11,111779289,111794446,11,2,151188,0.54068,0.29436,CRYAB,0.08164037497583365,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000158445,20,47980414,48099184,226,26,151188,0.54066,0.29437,KCNB1,0.3277320800805932,0.8172382633645424,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000109756,4,160025330,160281321,258,13,151188,0.54061,0.29439,RAPGEF2,0.05542414529979467,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000074219,19,49843852,49865714,28,2,151188,0.5402899999999999,0.2945,TEAD2,0.9717995819282595,0.8172382633645424,No,1.0,No,0.9993473713798848,No,1.0,No
ENSG00000101180,20,60790026,60795323,3,1,151188,0.54028,0.2945,HRH3,0.3475190110231726,0.8172382633645424,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000243927,21,35445524,35515334,40,5,151188,0.5402600000000001,0.29451,MRPS6,0.6562589794588997,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000112212,6,41010293,41012076,2,1,151188,0.54025,0.29451,TSPO2,0.5861096505625247,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000088256,19,3094408,3124002,47,6,151188,0.54013,0.29455,GNA11,0.17782784132066332,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000214597,8,145575878,145578574,4,1,151188,0.5401100000000001,0.29456,TMEM249,0.6181255210257993,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000271698,8,145576888,145579269,4,1,151188,0.5401100000000001,0.29456,GS1-393G12.13,0.5337717351876822,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000165152,9,104235453,104295819,56,12,151188,0.53996,0.29461,TMEM246,0.08043760604618022,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000205730,16,19125254,19132946,5,1,151188,0.53967,0.29471,ITPRIPL2,0.4308716125404617,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000113328,5,162864575,162873157,4,2,151188,0.53963,0.29473,CCNG1,0.1885208012875568,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000125877,20,3189514,3204516,29,5,151188,0.53959,0.29474,ITPA,0.520109337755677,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000073417,15,85523671,85682376,404,16,151188,0.53905,0.29493,PDE8A,0.5929446720522541,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000168124,16,3254247,3255188,2,1,151188,0.53889,0.29498,OR1F1,0.4485643256642353,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000197766,19,859453,863453,2,1,151188,0.53854,0.2951,CFD,0.42899415691370735,0.8172382633645424,No,1.0,No,0.9963527656086818,No,1.0,No
ENSG00000184984,15,34260921,34357291,139,12,151188,0.53832,0.29518,CHRM5,0.8867986523560384,0.8172382633645424,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000163098,19,53792856,53794875,3,1,151188,0.5382600000000001,0.2952,BIRC8,0.6323284814118535,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000126709,1,27992572,27998729,3,1,151188,0.53797,0.2953,IFI6,0.12423154098375933,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000164303,4,185009859,185142383,232,26,151188,0.53751,0.29546,ENPP6,0.9875343143067071,0.8172382633645424,No,1.0,No,0.9999211179663718,No,1.0,No
ENSG00000169679,2,111395275,111435691,11,1,151188,0.53742,0.29549000000000003,BUB1,0.22204574301532687,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000197885,3,23933151,23988082,119,7,151188,0.53701,0.29563,NKIRAS1,0.03936119480194655,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000168530,2,211154874,211179914,33,3,151188,0.53691,0.29566,MYL1,0.7287831694197535,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000165125,7,142568956,142583507,44,2,151188,0.53683,0.29569,TRPV6,0.7358502033825725,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000177000,1,11845780,11866977,72,9,151188,0.53676,0.29571,MTHFR,0.7661900333726255,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000103034,16,58496750,58547532,50,16,151188,0.53671,0.29573,NDRG4,0.4249687231983137,0.8172382633645424,No,1.0,No,0.9962457217646524,No,1.0,No
ENSG00000268744,19,12490003,12512088,25,3,151188,0.53654,0.29579,CTD-3105H18.14,0.13176945606727952,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000004864,7,95749532,95951459,155,6,151188,0.5365300000000001,0.29579,SLC25A13,0.19250204277426572,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000165102,8,42995556,43057998,31,4,151188,0.53632,0.29587,HGSNAT,0.7817440894228695,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000111897,6,122764499,122792967,52,6,151188,0.5360699999999999,0.29596,SERINC1,0.1730553472037023,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000203747,1,161511549,161600917,8,4,151188,0.53581,0.29604,FCGR3A,0.22102682838084275,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000118507,6,131456806,131604675,153,15,151188,0.53582,0.29604,AKAP7,0.4551357378733834,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000183654,5,16067248,16180871,105,14,151188,0.53577,0.29606,MARCH11,0.17709922165590442,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000110697,11,67259239,67273734,3,2,151188,0.53559,0.29612,PITPNM1,0.4242524641535903,0.8172382633645424,No,1.0,No,0.9962457217646524,No,1.0,No
ENSG00000164822,8,6782215,6783598,3,1,151188,0.5355800000000001,0.29613,DEFA6,0.90864441653823,0.8172382633645424,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000028277,19,42590263,42700737,76,2,151188,0.5354,0.29619,POU2F2,0.051003980914487664,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000116521,1,155225770,155232221,7,1,151188,0.53535,0.2962,SCAMP3,0.1850013427925189,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000165434,11,74041363,74109518,128,7,151188,0.5352399999999999,0.29624,PGM2L1,0.20726121732539293,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000006534,11,67776048,67796744,24,2,151188,0.53494,0.29634,ALDH3B1,0.8845169749740284,0.8172382633645424,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000133466,22,37576207,37595425,46,5,151188,0.53491,0.29636,C1QTNF6,0.050190044056349865,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000006194,16,3313743,3351401,14,1,151188,0.5349,0.29636,ZNF263,0.7334001633513576,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000085552,1,159896829,159915386,26,7,151188,0.5345,0.2965,IGSF9,0.691276699929759,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000105619,19,54610320,54619055,10,3,151188,0.5344399999999999,0.29652,TFPT,0.6163859751565555,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000144619,3,2140497,3099645,1434,202,151188,0.5341899999999999,0.2966,CNTN4,0.3834791204650395,0.8172382633645424,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000115884,2,20400558,20425194,22,3,151188,0.5341199999999999,0.29663,SDC1,0.10879986146764188,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000180900,8,144873090,144897549,11,3,151188,0.53409,0.29664,SCRIB,0.29394809056484883,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000131233,1,39330175,39347289,29,4,151188,0.53405,0.29665,GJA9,0.15567657337108565,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000184489,8,142402093,142441620,26,3,151188,0.53399,0.29667,PTP4A3,0.4997638372205089,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000122692,9,33041762,33076665,85,9,151188,0.53394,0.29669,SMU1,0.3841834775791233,0.8172382633645424,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000170279,7,148287657,148312952,19,3,151188,0.53386,0.29672,C7orf33,0.7852377616867312,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000264813,17,61562184,61599209,26,3,151188,0.53385,0.29672,ACE,0.2706601657390837,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000140836,16,72816784,73093597,239,43,151188,0.53376,0.29675,ZFHX3,0.7402003655287444,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000171148,3,9821544,9834695,14,3,151188,0.53368,0.29678000000000004,TADA3,0.8768439701532729,0.8172382633645424,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000075131,15,66628544,66679084,82,10,151188,0.53366,0.29679,TIPIN,0.09353245236883424,0.8172382633645424,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000240563,1,62660503,62678000,29,4,151188,0.53351,0.29684,L1TD1,0.4439103395471129,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000185532,10,52750945,54058110,1931,149,151188,0.53346,0.29686,PRKG1,0.8147343072620736,0.8172382633645424,No,1.0,No,0.9968658510550727,No,1.0,No
ENSG00000166206,15,26788693,27184686,415,52,151188,0.5334300000000001,0.29687,GABRB3,0.009008898028075809,0.8172382633645424,No,1.0,No,0.9412902268034222,No,1.0,No
ENSG00000241119,2,234580499,234681946,233,18,151188,0.53338,0.29688000000000003,UGT1A9,0.6566108725886205,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000163468,1,156278759,156337664,79,4,151188,0.5333899999999999,0.29688000000000003,CCT3,0.9035238580147764,0.8172382633645424,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000106483,7,37945543,38065297,192,29,151188,0.5333100000000001,0.29691,SFRP4,0.32244454830988745,0.8172382633645424,No,1.0,No,0.9937148441268091,No,1.0,No
ENSG00000237353,11,125703211,125709964,25,5,151188,0.5333100000000001,0.29691,PATE4,0.4819141005322178,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000138029,2,26466038,26513336,54,3,151188,0.5332899999999999,0.29692,HADHB,0.7042380382393731,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000186086,1,108918421,109013624,2,1,151188,0.5332100000000001,0.29694,NBPF6,0.772947835026798,0.8172382633645424,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000060749,11,32914724,33014862,46,3,151188,0.53323,0.29694,QSER1,0.8074438216405798,0.8172382633645424,No,1.0,No,0.99657883217486,No,1.0,No
ENSG00000168454,18,9885763,9889272,11,4,151188,0.53308,0.29699000000000003,TXNDC2,0.4149336833246872,0.8172382633645424,No,1.0,No,0.9962457217646524,No,1.0,No
ENSG00000111254,12,4724674,4758213,44,7,151188,0.53308,0.29699000000000003,AKAP3,0.9439715082721928,0.8172382633645424,No,1.0,No,0.9984576169127564,No,1.0,No
ENSG00000166479,18,66340925,66382535,30,2,151188,0.53274,0.29711,TMX3,0.8835527666773484,0.8174450279329609,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000083290,17,19674142,19771249,69,2,151188,0.53195,0.29738000000000003,ULK2,0.8355298887101277,0.8180245859103937,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000115363,2,75696428,75796848,130,18,151188,0.53184,0.29742,EVA1A,0.9635951130303724,0.8180245859103937,No,1.0,No,0.9993243487313184,No,1.0,No
ENSG00000221946,19,35634154,35645204,7,3,151188,0.53165,0.29748,FXYD7,0.19136172171969448,0.8180245859103937,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000175928,3,3841121,3889387,62,11,151188,0.53157,0.29751,LRRN1,0.5089435458616112,0.8180245859103937,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000160208,21,45079429,45115958,26,1,151188,0.5314300000000001,0.29756,RRP1B,0.9830773467393475,0.8180245859103937,No,1.0,No,0.9999211179663718,No,1.0,No
ENSG00000099341,19,38865176,38874464,12,3,151188,0.5313399999999999,0.29759,PSMD8,0.3961999919620046,0.8180245859103937,No,1.0,No,0.9947360706357685,No,1.0,No
ENSG00000157404,4,55524085,55606881,107,13,151188,0.53065,0.29783000000000004,KIT,0.2266829612513529,0.8180334404565249,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000121289,19,33369902,33462897,295,16,151188,0.5303399999999999,0.29794,CEP89,0.0355740134445931,0.8180334404565249,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000143995,2,66660584,66801001,140,20,151188,0.53028,0.29796,MEIS1,0.8638953377476573,0.8180334404565249,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000153064,4,102332443,102995969,1070,47,151188,0.53014,0.29801,BANK1,0.2160889855331316,0.8180334404565249,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000150275,10,55562531,57387702,2505,147,151188,0.5299699999999999,0.29806,PCDH15,0.6664685718311754,0.8180334404565249,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000167822,11,55904247,55905194,5,2,151188,0.52988,0.2981,OR8J3,0.01597381581761137,0.8180334404565249,No,1.0,No,0.9759844778396058,No,1.0,No
ENSG00000233493,19,55890613,55895966,6,2,151188,0.52961,0.29819,TMEM238,0.8712608679519604,0.8180334404565249,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000146834,7,100026413,100031741,5,1,151188,0.52928,0.2983,MEPCE,0.8961374721249854,0.8180334404565249,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000106635,7,72950686,72972332,28,2,151188,0.52917,0.29834,BCL7B,0.012007701344763031,0.8180334404565249,No,1.0,No,0.9759844778396058,No,1.0,No
ENSG00000180855,19,12540521,12551926,86,4,151188,0.52909,0.29837,ZNF443,0.9940559391470202,0.8180334404565249,No,1.0,No,0.9999211179663718,No,1.0,No
ENSG00000244165,19,10222214,10226048,8,2,151188,0.52903,0.29839,P2RY11,0.10525010865829054,0.8180334404565249,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000215529,20,31446729,31549006,157,16,151188,0.52898,0.29841,EFCAB8,0.13322730209536934,0.8180334404565249,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000109572,4,170533784,170644824,197,14,151188,0.52879,0.29848,CLCN3,0.2314467357685708,0.8180334404565249,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000130703,20,60813580,60871268,61,3,151188,0.52858,0.29855,OSBPL2,0.5403413884378829,0.8180334404565249,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000120437,6,160181360,160200144,15,3,151188,0.52858,0.29855,ACAT2,0.0008872889569927488,0.8180334404565249,No,1.0,No,0.9091684984411295,No,1.0,No
ENSG00000135452,12,58131796,58143994,2,1,151188,0.52856,0.29856,TSPAN31,0.3528576328025872,0.8180334404565249,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000070961,12,89981828,90103077,156,15,151188,0.5283399999999999,0.29863,ATP2B1,0.0521358259521737,0.8180334404565249,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000105723,19,42734338,42746777,6,1,151188,0.5281,0.29872,GSK3A,0.5695740337405141,0.8180334404565249,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000214655,10,75545340,75561551,5,2,151188,0.5280199999999999,0.29874,ZSWIM8,0.15293103527334118,0.8180334404565249,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000196975,2,69871557,70053596,184,15,151188,0.5280100000000001,0.29875,ANXA4,0.8037622305816444,0.8180334404565249,No,1.0,No,0.99657883217486,No,1.0,No
ENSG00000260836,15,83208783,83224682,12,3,151188,0.5279699999999999,0.29876,RP11-152F13.10,0.4424534135355776,0.8180334404565249,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000163291,4,79808281,79860592,110,4,151188,0.52788,0.29879,PAQR3,0.5277093380700619,0.8180334404565249,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000173848,10,5454514,5500426,23,2,151188,0.52789,0.29879,NET1,0.5481540964196526,0.8180334404565249,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000044524,3,89156674,89531284,508,16,151188,0.52788,0.29879,EPHA3,0.4143524068965347,0.8180334404565249,No,1.0,No,0.9962457217646524,No,1.0,No
ENSG00000134294,12,46751972,46766650,12,2,151188,0.52788,0.29879,SLC38A2,0.8310652562259446,0.8180334404565249,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000136319,14,20724717,20774153,40,10,151188,0.52783,0.29881,TTC5,0.8782737909510022,0.8180334404565249,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000214290,11,111169565,111179460,20,3,151188,0.52771,0.29885,COLCA2,0.5213548739917283,0.8180334404565249,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000141560,17,80674559,80688204,21,6,151188,0.52756,0.2989,FN3KRP,0.6384807318322443,0.8180334404565249,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000161677,19,51009255,51014610,3,1,151188,0.52749,0.29893000000000003,JOSD2,0.2906254302868214,0.8180334404565249,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000169302,5,146614526,146767415,369,23,151188,0.52745,0.29894,STK32A,0.14736289186020302,0.8180334404565249,No,1.0,No,0.9888759523017299,No,1.0,No
